Timestamp,Run,ID,PhraseA,PhraseB,Prompt,RawOutput
2026-08-10 22:43:24,2,2,no_evident_not_easy_check-in,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_easy_check-in.
",Yes
2026-08-10 22:43:24,2,1,no_evident_not_easy_check-in,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_easy_check-in.
",Yes
2026-08-10 22:43:24,2,4,no_evident_not_easy_check-in,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_easy_check-in.
",No
2026-08-10 22:43:24,2,7,no_evident_not_clear_instruction_to_access_room,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.
",Yes
2026-08-10 22:43:24,2,3,no_evident_not_easy_check-in,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_easy_check-in.
",No
2026-08-10 22:43:24,2,6,no_evident_not_easy_check-in,staff_take_picture_of_passport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_easy_check-in.
",Yes
2026-08-10 22:43:24,2,8,no_evident_not_clear_instruction_to_access_room,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.
",Yes
2026-08-10 22:43:24,2,5,no_evident_not_easy_check-in,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_easy_check-in.
",No
2026-08-10 22:43:25,2,9,no_evident_not_clear_instruction_to_access_room,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_clear_instruction_to_access_room.
",No
2026-08-10 22:43:25,2,10,no_evident_not_clear_instruction_to_access_room,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_clear_instruction_to_access_room.
",No
2026-08-10 22:43:25,2,11,no_evident_not_clear_instruction_to_access_room,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_clear_instruction_to_access_room.
",No
2026-08-10 22:43:25,2,12,no_evident_not_clear_instruction_to_access_room,staff_take_picture_of_passport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_clear_instruction_to_access_room.
",Yes
2026-08-10 22:43:25,2,13,no_evident_not_clear_instruction_to_enter_hotel,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.
",Yes
2026-08-10 22:43:25,2,14,no_evident_not_clear_instruction_to_enter_hotel,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.
",Yes
2026-08-10 22:43:25,2,15,no_evident_not_clear_instruction_to_enter_hotel,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.
",Yes
2026-08-10 22:43:26,2,16,no_evident_not_clear_instruction_to_enter_hotel,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.
",No
2026-08-10 22:43:26,2,17,no_evident_not_clear_instruction_to_enter_hotel,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.
",No
2026-08-10 22:43:26,2,18,no_evident_not_clear_instruction_to_enter_hotel,staff_take_picture_of_passport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_clear_instruction_to_enter_hotel.
",Yes
2026-08-10 22:43:27,2,19,no_evident_not_sent_instruction_in_advance,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_sent_instruction_in_advance.
",Yes
2026-08-10 22:43:27,2,20,no_evident_not_sent_instruction_in_advance,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_sent_instruction_in_advance.
",No
2026-08-10 22:43:27,2,21,no_evident_not_sent_instruction_in_advance,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_sent_instruction_in_advance.
",No
2026-08-10 22:43:27,2,22,no_evident_not_sent_instruction_in_advance,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_sent_instruction_in_advance.
",No
2026-08-10 22:43:27,2,24,no_evident_not_sent_instruction_in_advance,staff_take_picture_of_passport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_sent_instruction_in_advance.
",No
2026-08-10 22:43:27,2,23,no_evident_not_sent_instruction_in_advance,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_sent_instruction_in_advance.
",No
2026-08-10 22:43:27,2,25,no_evident_not_perfect_instruction,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_perfect_instruction.
",Yes
2026-08-10 22:43:28,2,26,no_evident_not_perfect_instruction,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_perfect_instruction.
",No
2026-08-10 22:43:28,2,27,no_evident_not_perfect_instruction,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_perfect_instruction.
",No
2026-08-10 22:43:28,2,28,no_evident_not_perfect_instruction,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_perfect_instruction.
",No
2026-08-10 22:43:28,2,29,no_evident_not_perfect_instruction,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_perfect_instruction.
",No
2026-08-10 22:43:28,2,30,no_evident_not_perfect_instruction,staff_take_picture_of_passport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_perfect_instruction.
",No
2026-08-10 22:43:28,2,31,no_evident_not_easy_late_night_check-in,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_easy_late_night_check-in.
",Yes
2026-08-10 22:43:28,2,32,no_evident_not_easy_late_night_check-in,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_easy_late_night_check-in.
",Yes
2026-08-10 22:43:29,2,33,no_evident_not_easy_late_night_check-in,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_easy_late_night_check-in.
",No
2026-08-10 22:43:29,2,34,no_evident_not_easy_late_night_check-in,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_easy_late_night_check-in.
",No
2026-08-10 22:43:29,2,35,no_evident_not_easy_late_night_check-in,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_easy_late_night_check-in.
",No
2026-08-10 22:43:29,2,36,no_evident_not_easy_late_night_check-in,staff_take_picture_of_passport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_easy_late_night_check-in.
",No
2026-08-10 22:43:29,2,37,no_evident_not_comfortable_late_night_check-in,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_comfortable_late_night_check-in.
",Yes
2026-08-10 22:43:29,2,38,no_evident_not_comfortable_late_night_check-in,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_comfortable_late_night_check-in.
",Yes
2026-08-10 22:43:29,2,39,no_evident_not_comfortable_late_night_check-in,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_comfortable_late_night_check-in.
",No
2026-08-10 22:43:29,2,40,no_evident_not_comfortable_late_night_check-in,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_comfortable_late_night_check-in.
",No
2026-08-10 22:43:30,2,41,no_evident_not_comfortable_late_night_check-in,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_comfortable_late_night_check-in.
",No
2026-08-10 22:43:30,2,42,no_evident_not_comfortable_late_night_check-in,staff_take_picture_of_passport,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_take_picture_of_passport. Phrase A is no_evident_not_comfortable_late_night_check-in.
",No
2026-08-10 22:43:30,2,43,no_evident_not_easy_self_check-in,no_one_give_key_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is no_one_give_key_on_late_check-in. Phrase A is no_evident_not_easy_self_check-in.
",Yes
2026-08-10 22:43:30,2,44,no_evident_not_easy_self_check-in,door_lock_on_late_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is door_lock_on_late_check-in. Phrase A is no_evident_not_easy_self_check-in.
",Yes
2026-08-10 22:43:30,2,45,no_evident_not_easy_self_check-in,customer_wait_10_minute_for_greet,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_greet. Phrase A is no_evident_not_easy_self_check-in.
",No
2026-08-10 22:43:30,2,46,no_evident_not_easy_self_check-in,customer_wait_10_minute_for_check-in,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is customer_wait_10_minute_for_check-in. Phrase A is no_evident_not_easy_self_check-in.
",No
2026-08-10 22:43:31,2,47,no_evident_not_easy_self_check-in,staff_misunderstand_on_payment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is staff_misunderstand_on_payment. Phrase A is no_evident_not_easy_self_check-in.
",No
