Timestamp,Run,ID,PhraseA,PhraseB,Prompt,RawOutput
2026-08-10 01:38:36,1,9013,no_evident_not_small_hotel_which_we_like,clean_hotel,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is clean_hotel. Phrase A is no_evident_not_small_hotel_which_we_like.
",Yes
2026-08-10 01:38:36,1,20953,no_evident_not_spotless_hotel,feel_welcome_from_arrival_moment,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is feel_welcome_from_arrival_moment. Phrase A is no_evident_not_spotless_hotel.
",Yes
2026-08-10 01:38:36,1,3649,no_evident_not_spacious_hotel,beautifully_kept_hotel,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is beautifully_kept_hotel. Phrase A is no_evident_not_spacious_hotel.
",Yes
2026-08-10 01:38:36,1,820,no_evident_not_not_big_hotel,welcoming_hotel,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is welcoming_hotel. Phrase A is no_evident_not_not_big_hotel.
",No
2026-08-10 01:38:36,1,24300,no_evident_not_as_expected_hotel,cozy_atmosphere,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is cozy_atmosphere. Phrase A is no_evident_not_as_expected_hotel.
",No
2026-08-16 21:45:18,1,3359,no_evident_not_lovely_little_hotel,airy_hotel,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is airy_hotel. Phrase A is no_evident_not_lovely_little_hotel.
",Yes
2026-08-16 21:45:18,1,7315,no_evident_not_quiet_hotel,pet_friendly,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is pet_friendly. Phrase A is no_evident_not_quiet_hotel.
",No
2026-08-16 21:45:18,1,22175,no_evident_not_friendly_hotel,fantastic_service,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is fantastic_service. Phrase A is no_evident_not_friendly_hotel.
",Yes
2026-08-16 21:45:18,1,8025,no_evident_not_offered_food,brand_new_fitting,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is brand_new_fitting. Phrase A is no_evident_not_offered_food.
",Yes
2026-08-16 21:45:18,1,24133,no_evident_not_as_expected_hotel,clean_hotel,"Is phrase B contrary to phrase A? Answer exactly 'Yes' or 'No' only. Do not provide any extra text.

[Question] Phrase B is clean_hotel. Phrase A is no_evident_not_as_expected_hotel.
",Yes
