ID,Prompt,PhraseA,PhraseB,Test 1
4405,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_not_encourage_to_use_deckchair. Phrase B is limited_facility.
Answer:
",have_evident_not_encourage_to_use_deckchair,limited_facility,No
1747,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_low_doorway_leading_to_elevator. Phrase B is not_easy_parking.
Answer:
",have_evident_low_doorway_leading_to_elevator,not_easy_parking,No
4145,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_young_hotel. Phrase B is pool_close.
Answer:
",have_evident_young_hotel,pool_close,No
2173,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_limited_parking. Phrase B is not_EU_regulation_ramp.
Answer:
",have_evident_limited_parking,not_EU_regulation_ramp,No
1086,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_no_safety_strip_on_stair. Phrase B is main_door_not_close.
Answer:
",have_evident_no_safety_strip_on_stair,main_door_not_close,No
2860,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_feel_cold_inviting. Phrase B is badly_maintain_hotel_installation.
Answer:
",have_evident_feel_cold_inviting,badly_maintain_hotel_installation,No
564,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_nothing_to_do. Phrase B is head_bump_doorway.
Answer:
",have_evident_nothing_to_do,head_bump_doorway,Yes
2002,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_steep_ramp. Phrase B is better_remove_pool_photo.
Answer:
",have_evident_steep_ramp,better_remove_pool_photo,No
3028,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_badly_maintain_hotel_installation. Phrase B is not_convenient_parking.
Answer:
",have_evident_badly_maintain_hotel_installation,not_convenient_parking,No
2335,"You are checking arguments in an ABA (Assumption-Based Argumentation) framework built from hotel review mining.

BACKGROUND:
Phrase A is always an auto-derived ""Assumption"" — it defends a claim by asserting no counter-evidence
exists. It has one of two forms:
- ""no_evident_not_X"" → defends that X IS true (assumes no evidence proves X false)
- ""have_evident_no_Y"" → defends that Y IS absent (assumes there IS evidence Y is missing)

Phrase B is a candidate ""Proposition"" — a separate fact mined from another part of the review data.

TASK: Decide whether Phrase B is CONTRARY to Phrase A — meaning: if Phrase B is true, does it act as
the counter-evidence that breaks Phrase A's assumption?

RULES (apply in order):
1. Strip the ""no_evident_not_"" or ""have_evident_"" prefix from Phrase A to recover the underlying claim.
2. Ask: does Phrase B describe a concrete fact that, if true, disproves that claim?
3. Phrase B must be about the SAME specific situation as the claim, not merely the same general topic.
   A different specific complaint about the same topic is usually NOT contrary.
4. Do not judge by shared keywords (e.g. both containing ""not"" or ""no"") — judge the meaning.
5. If B provides real counter-evidence against A's claim → Yes. Otherwise → No.

CONTRASTIVE EXAMPLES:

1) Phrase A is no_evident_not_easy_check-in. Phrase B is customer_wait_10_minute_for_greet.
   → Waiting 10 minutes to be greeted is direct evidence check-in was NOT easy. Answer: Yes

2) Phrase A is no_evident_not_easy_check-in. Phrase B is no_one_give_key_on_late_check-in.
   → This is about late check-in key handover, a different specific issue than check-in being easy. Answer: No

3) Phrase A is no_evident_not_great_quality. Phrase B is shampoo_seem_cheap_considering_hotel_cost.
   → Cheap-feeling shampoo for the price directly undercuts the ""great quality"" claim. Answer: Yes

4) Phrase A is no_evident_not_great_quality. Phrase B is expensive_hotel.
   → ""Expensive"" is a price complaint, not evidence about quality. Answer: No

5) Phrase A is no_evident_not_helpful_staff. Phrase B is not_kind_staff.
   → ""Not kind"" is a distinct complaint (attitude) from ""not helpful"" (competence/assistance) —
     it does not itself prove staff were unhelpful. Answer: No

OUTPUT FORMAT: Respond with exactly one word, ""Yes"" or ""No"". No explanation, no punctuation.

NOW DECIDE:
Phrase A is have_evident_no_designated_parking. Phrase B is old_furniture.
Answer:
",have_evident_no_designated_parking,old_furniture,No
